title,company,location,salary_min,salary_max,description,created,category
Data Engineer,Mastech Digital,"Roanoke, Denton County",99066.98,99066.98,"Mastech Digital provides digital and mainstream technology staff as well as Digital Transformation Services for all American Corporations. We are currently seeking a Data Engineer for our client in the Financial Services domain. We value our professionals, providing comprehensive benefits and the opportunity for growth. This is a Contract position, and the client is looking for someone to start immediately. Duration: 12 Months Contract (possible extension/ conversion) Location: Westlake, TX (Hy…",2026-03-30T18:37:10Z,IT Jobs
Data Engineer,Marici Solutions,"Glendale, Los Angeles County",125043.24,125043.24,"Role: Data Engineer Location: Glendale, CA (Hybrid) (2-4 days per week in Glendale, CA) Full Time Key Responsibilities: Data Engineer at The Walt Disney Studios, you will play a pivotal role in the transformation of data into actionable insights. Collaborate with our dynamic team of technologists to develop cutting-edge data solutions that drive innovation and fuel business growth. Your responsibilities will include managing complex data structures and delivering scalable and efficient data sol…",2026-06-10T16:48:19Z,IT Jobs
Data Engineer,TekVivid,"Plano, Collin County",112345.95,112345.95,"Job Title: Data Engineer Key Skills: Power BI, Azure Data Bricks, Python Plano, TX- In person only Job Summary: We are seeking a Data Engineer with strong experience with data wrangling and building enterprise data pipelines including ingestion, transformation and management. Responsibilities: Design, develop, and maintain end-to-end data pipelines using data ingestion tools and Azure Databricks Implement scalable data ingestion frameworks (batch and incremental) from diverse data sources (APIs…",2026-06-03T15:55:23Z,IT Jobs
Data Engineer,Vaco by Highspring,"Pennsylvania, US",111535.48,111535.48,"NOT OPEN TO C2C, VISA SPONSORSHIP, or THIRD PARTIES MUST BE LOCATED IN PITTSBURGH, PA Job Title: Data Engineer / Data Scientist (Hybrid) Location: Pittsburgh, PA (Hybrid – 2–3 days onsite, office located just north of downtown) Employment Type: Full-Time, Direct Hire Overview We are seeking a versatile Data Engineer / Data Scientist to join a growing, data-driven organization just north of downtown Pittsburgh. This hybrid role blends data engineering, analytics, and machine learning, offering t…",2026-05-13T11:32:39Z,IT Jobs
Data Engineer,Drunix Solution Inc,"Glendale, Los Angeles County",120549.27,120549.27,"We’re Hiring: Senior Data Engineer   Glendale, CA — Onsite 4 Days/Week  Local Candidates Only  W2 Opportunity Only We’re seeking an experienced Senior Data Engineer to help build and scale our Core Data Platform. This is an exciting opportunity to work with modern data technologies and collaborate with cross-functional teams driving enterprise data solutions.  Responsibilities: • Maintain, enhance, and expand existing Core Data platform pipelines • Build and maintain APIs for downstream applica…",2026-05-12T13:11:43Z,IT Jobs
Data Engineer,TechHuman,US,112832.25,112832.25,"We are hiring a Data Engineer to build, support, and modernize our data pipeline environment. This person will work heavily with SQL/T-SQL, Snowflake, ETL/ELT workflows, and production data warehouse processes. Responsibilities include building new pipelines, supporting existing data integrations, troubleshooting report/data issues, optimizing query and pipeline performance, and helping migrate legacy SQL-based processes into Snowflake. This is a hands-on implementation role, working closely wi…",2026-06-08T12:39:23Z,IT Jobs
Data Engineer,Shakti Solutions,US,107536.7,107536.7,"Over 6 years of eperience as Data Engineer. Good experience in Pyspark, AWS Glue, python Good experience in Data pipeline creation, data engineering . Good communication skills. Thanks and Regards, Aju Shakti Group Inc Email:",2026-06-03T12:07:33Z,IT Jobs
Data Engineer,Decision Six Inc.,"Tampa Palms, Hillsborough County",123050.16,123050.16,"We are seeking a highly skilled Data Engineer with a strong background in data architecture and analytics, particularly with expertise in Tableau (Tableau Desktop & Tableau Prep Flow). The ideal candidate will have 10 years of experience in data engineering, with a proven track record of designing and implementing data solutions that drive business insights. This role requires a deep understanding of data modeling, ETL processes, and data visualization techniques. Responsibilities: Design, deve…",2026-06-10T18:39:16Z,IT Jobs
Data Engineer,CAYS Inc,"Five Corners, Hudson County",145697.94,145697.94,"Must have: -Python -Apache Airflow/DBT -Communication, both written & verbal -Kubernetes -OpenShift -8 years of experience Job Description We are seeking a highly skilled Senior Data Engineer with 8 years of hands-on experience in enterprise data engineering, including deep expertise in Apache Airflow DAG development, dbt Core modeling and implementation, and cloud-native container platforms (Kubernetes / OpenShift). This role is critical to building, operating, and optimizing scalable data pip…",2026-03-30T18:39:00Z,IT Jobs
DATA ENGINEER,AaraTechnologies Inc,"Grand Central, Manhattan",140124.75,140124.75,"Data Engineer Healthcare (2 3 Years Experience) Company: AaraTech Inc About the Role AaraTech Inc is seeking a motivated Data Engineer Healthcare (2 3 years experience) to support healthcare data pipelines, data integration, and analytics platforms. Key Responsibilities Build and maintain ETL / ELT data pipelines Develop data solutions using SQL and Python Support healthcare data ingestion and transformation Assist in maintaining data warehouses and cloud platforms Perform data quality checks a…",2026-06-04T12:04:56Z,IT Jobs
Data Engineer,SGS Consulting,"Menlo Park, San Mateo County",116188.77,116188.77,"Summary: Generative AI models are only as good as the data they consume. Unlike traditional data engineering, building data pipelines for generative AI requires orchestrating ML model invocations (content understanding classifiers, embedding models, LLM-based cleaners) alongside standard SQL-based transformations, all at billion-row scale. This role sits at the intersection of Data Engineering and ML Systems. The Senior AI Data Engineer will own end-to-end data pipelines that don't just move an…",2026-06-02T21:53:02Z,Scientific & QA Jobs
Data Engineer,Aptino,"Pineville, Mecklenburg County",111749.7,111749.7,"Data Engineer – AWS & Cloud Data Platforms We are looking for an experienced Data Engineer to design, develop, and maintain scalable cloud-based data solutions. The ideal candidate will have strong experience building ETL/ELT pipelines, workflow orchestration, and supporting modern data platforms in a cloud environment. Responsibilities: Design and develop scalable data pipelines for batch and near real-time data processing. Build and maintain ETL workflows for data ingestion, transformation, a…",2026-06-01T19:46:18Z,IT Jobs
Data Engineer,Codinix Technologies Inc.,"Tampa Palms, Hillsborough County",135727.98,135727.98,"Position Overview We are seeking an experienced Data Engineer with expertise in Tableau, data architecture, and analytics. The ideal candidate will have a strong background in designing scalable data solutions, building efficient ETL pipelines, and delivering impactful data visualizations that support business decision-making. This role requires hands-on experience with data modeling, data warehousing, cloud technologies, and reporting platforms. Required Qualifications · Bachelor''s degree in …",2026-06-09T12:36:54Z,IT Jobs
Data Engineer,C&G Consulting Services,"Bridgewater, Somerset County",158044.0,158044.0,"We are seeking a Senior Data Engineer to build and operate enterprise-grade data pipelines using Microsoft Azure as the orchestration layer and Snowflake as the enterprise data lake/warehouse. This role focuses on reliable ETL/ELT, push/pull data integration patterns, and scalable platform engineering in a GxP / validated environment. Key Responsibilities Design and build batch and incremental data pipelines using Azure-native orchestration services to move data into and out of Snowflake. Suppo…",2026-05-15T19:51:08Z,IT Jobs
